id,RESOLUTIONDATE
41917,2015/04/25 16:33:51
41919,2015/04/16 02:22:08
41920,2015/04/20 09:25:50
41922,2015/04/19 04:22:09
41923,2015/04/28 14:59:14
41926,2015/04/17 08:08:06
41927,2015/04/15 11:37:02
41934,2015/04/15 16:02:02
41935,2015/04/16 06:50:03
41937,2015/05/01 21:36:41
41953,2015/04/17 09:59:36
41955,2015/04/20 21:25:08
41957,2015/05/01 01:49:03
41958,2015/04/20 11:32:25
41960,2015/05/15 20:47:00
41962,2015/04/28 22:26:42
41967,2015/05/04 20:19:12
41971,2015/05/12 14:19:46
41972,2015/05/10 01:04:31
41973,2015/09/02 11:23:09
41976,2015/04/16 03:10:10
41982,2015/04/18 04:09:15
41984,2016/04/12 02:42:15
41985,2015/05/05 05:16:14
41986,2015/06/12 02:41:09
41987,2015/06/02 07:17:37
41988,2015/04/22 08:44:09
41992,2015/10/30 23:26:09
41994,2015/04/25 07:00:25
41995,2015/04/17 08:13:16
41996,2015/04/16 10:59:02
41997,2015/10/24 08:00:34
41998,2015/05/01 07:25:26
41999,2015/04/18 04:29:53
42007,2015/04/18 03:56:16
42008,2015/04/22 14:16:50
42010,2015/05/28 09:19:50
42011,2015/05/10 01:31:18
42012,2015/05/29 08:27:57
42013,2015/05/12 09:36:32
42014,2015/05/12 09:37:54
42015,2015/11/07 11:21:06
42016,2015/04/19 08:47:25
42017,2015/04/30 08:11:29
42018,2015/04/25 11:05:46
42019,2015/04/16 07:44:41
42020,2015/04/17 02:25:48
42022,2015/09/20 13:09:04
42023,2015/04/28 00:02:51
42024,2015/06/26 06:54:12
42026,2015/04/17 06:50:36
42027,2015/04/21 14:00:28
42028,2015/06/17 03:54:01
42029,2015/04/18 06:27:05
42030,2015/04/21 13:57:37
42031,2015/06/09 02:47:21
42033,2015/04/17 09:39:28
42037,2015/06/26 06:59:01
42039,2015/05/01 21:33:53
42041,2015/06/19 13:42:11
42043,2015/05/08 03:15:16
42044,2015/05/08 03:26:13
42045,2015/05/08 03:24:11
42049,2015/05/01 00:20:37
42052,2015/05/06 19:54:42
42053,2015/05/08 03:17:22
42055,2015/07/03 15:34:33
42056,2015/04/23 00:30:41
42057,2015/04/23 00:31:05
42058,2015/04/28 02:31:02
42060,2015/04/18 02:58:44
42061,2015/05/06 03:22:29
42062,2015/04/25 01:36:16
42063,2015/05/13 07:29:08
42064,2015/05/12 15:17:25
42066,2015/06/24 02:29:14
42067,2015/05/07 06:16:33
42068,2015/04/21 03:47:11
42072,2015/06/17 04:32:47
42075,2015/06/13 13:49:21
42077,2015/04/21 01:43:31
42080,2015/05/22 02:36:16
42081,2015/07/31 04:01:34
42082,2015/05/13 09:22:19
42083,2015/05/22 01:15:57
42084,2015/07/28 03:34:17
42085,2015/04/17 08:26:55
42086,2015/06/11 05:29:27
42087,2015/04/17 08:28:23
42088,2015/06/10 07:23:02
42089,2015/06/04 07:31:48
42090,2015/07/27 08:59:33
42091,2015/04/24 17:53:54
42092,2015/05/28 09:57:54
42093,2015/04/27 14:27:16
42094,2015/07/24 02:20:49
42095,2015/05/27 01:16:36
42098,2015/05/01 21:45:18
42099,2015/04/17 11:00:38
42103,2015/04/28 00:02:23
42105,2015/04/20 19:53:46
42106,2015/05/29 17:28:09
42107,2015/07/16 00:51:00
42109,2015/05/14 17:33:59
42112,2015/04/17 17:31:26
42116,2015/06/23 00:45:51
42118,2015/05/06 11:46:02
42121,2015/05/08 03:19:32
42123,2015/04/30 08:36:31
42124,2015/12/24 15:46:46
42125,2016/02/11 05:46:29
42127,2015/11/12 19:24:38
42128,2015/11/12 19:29:46
42130,2015/07/30 03:55:54
42131,2015/05/06 02:51:10
42132,2015/05/21 09:29:38
42133,2016/02/10 23:09:25
42134,2016/02/10 23:08:52
42135,2015/05/02 08:19:19
42136,2015/07/17 03:37:12
42138,2016/02/10 23:12:41
42139,2016/02/10 23:12:20
42141,2016/02/10 23:09:04
42145,2015/04/22 04:00:51
42146,2015/04/23 10:41:53
42147,2015/04/22 07:43:49
42148,2015/05/06 02:49:46
42149,2016/01/15 05:06:56
42150,2015/05/30 06:44:38
42152,2015/06/30 00:44:51
42153,2015/04/30 06:22:01
42154,2015/04/22 08:43:05
42166,2015/04/20 11:23:48
42170,2015/06/16 07:40:33
42171,2015/04/19 08:21:11
42172,2015/04/22 03:19:58
42183,2015/04/21 02:11:03
42190,2015/04/20 09:54:11
42194,2015/04/29 08:58:01
42195,2015/05/01 21:43:13
42196,2015/05/01 21:33:27
42198,2015/05/28 09:55:25
42199,2015/04/23 14:03:31
42204,2015/04/21 17:22:35
42207,2015/06/02 11:09:09
42210,2015/06/30 13:56:25
42222,2015/06/13 08:55:11
42228,2015/08/11 21:06:08
42230,2015/05/07 17:19:28
42233,2015/06/10 18:02:37
42234,2015/04/24 17:53:58
42237,2015/04/27 09:34:44
42238,2015/06/10 13:33:52
42239,2015/05/27 05:19:30
42240,2015/05/05 04:19:49
42241,2015/05/12 06:59:23
42242,2015/05/12 06:58:38
42243,2015/04/21 09:45:20
42244,2015/04/21 07:44:28
42245,2015/06/30 09:40:05
42246,2015/04/21 09:09:12
42248,2015/07/17 03:37:49
42250,2015/04/21 09:45:25
42252,2015/04/29 10:41:55
42253,2015/04/22 06:59:27
42254,2015/04/24 13:36:06
42255,2015/06/10 17:35:09
42256,2015/04/22 06:34:29
42257,2015/04/24 10:28:57
42258,2015/04/22 07:36:20
42261,2015/04/22 08:14:37
42262,2015/04/25 07:00:00
42263,2015/05/13 05:44:49
42264,2015/07/08 09:24:21
42267,2015/10/28 09:27:40
42268,2015/04/22 17:07:29
42272,2015/04/23 13:41:22
42273,2015/04/26 14:19:56
42280,2015/08/05 21:40:25
42284,2015/04/21 16:13:28
42286,2015/04/25 17:01:27
42288,2015/04/23 02:35:08
42290,2015/05/22 18:24:24
42291,2015/07/06 22:06:20
42292,2015/04/28 00:01:53
42294,2015/05/30 02:20:57
42296,2015/06/16 11:19:01
42298,2015/05/02 04:12:37
42299,2015/06/02 01:33:04
42300,2015/05/15 09:02:58
42302,2015/04/22 05:22:01
42303,2015/04/24 00:58:08
42304,2015/05/05 09:00:56
42305,2015/04/28 07:27:22
42306,2015/05/01 10:03:28
42307,2015/05/12 14:23:46
42308,2015/07/28 07:26:47
42310,2015/04/23 07:47:00
42312,2015/04/22 11:08:56
42313,2015/04/22 14:57:33
42314,2015/04/23 10:58:43
42315,2015/04/24 07:39:54
42319,2015/05/29 13:33:51
42320,2015/04/27 09:20:03
42326,2015/05/29 13:47:40
42327,2015/05/09 00:43:46
42331,2015/11/11 23:53:55
42334,2015/04/23 14:11:10
42336,2015/04/27 23:18:29
42342,2015/05/28 09:24:53
42343,2015/06/11 08:35:30
42344,2015/06/17 21:17:20
42345,2015/06/29 21:38:49
42346,2015/06/24 23:42:00
42348,2015/04/25 01:43:23
42349,2015/04/23 03:19:19
42350,2015/04/25 01:27:41
42351,2015/04/30 11:00:52
42352,2015/05/07 06:15:30
42353,2015/05/15 09:03:09
42354,2015/05/28 16:03:25
42357,2015/04/28 06:22:53
42358,2015/04/29 09:33:33
42359,2015/05/14 15:53:24
42367,2015/05/04 10:06:19
42374,2015/05/21 10:35:20
42376,2015/04/23 10:35:35
42381,2015/06/13 07:08:27
42382,2015/10/28 09:27:25
42383,2015/10/28 09:26:43
42384,2015/10/28 09:26:36
42385,2015/10/28 09:26:59
42386,2015/10/27 15:07:21
42387,2015/10/28 09:26:53
42388,2015/04/24 11:46:43
42389,2015/04/28 07:17:53
42393,2015/10/30 11:26:46
42396,2015/07/23 02:55:17
42400,2015/05/15 23:14:34
42404,2015/05/12 09:17:56
42408,2015/04/29 08:57:32
42410,2015/04/28 08:47:20
42411,2015/10/30 09:32:50
42412,2015/04/29 10:34:58
42417,2015/05/29 13:24:48
42418,2015/07/08 21:52:37
42419,2015/07/15 08:53:17
42421,2015/04/29 09:54:51
42426,2015/09/09 06:30:27
42427,2015/04/24 09:42:47
42428,2015/04/24 08:53:28
42429,2015/05/27 05:52:03
42430,2015/05/13 05:45:32
42431,2015/12/05 04:09:04
42432,2015/04/24 09:43:36
42433,2015/04/24 09:43:09
42434,2015/05/19 06:47:17
42437,2015/04/25 11:39:22
42438,2015/06/09 02:47:47
42439,2015/05/08 05:46:56
42442,2015/10/21 09:41:44
42443,2015/05/12 04:00:47
42444,2015/04/25 01:24:01
42445,2015/04/24 17:50:15
42446,2015/06/24 02:26:46
42502,2015/11/02 16:45:36
42503,2015/05/01 08:34:00
42504,2015/10/12 13:44:30
42505,2015/05/28 13:30:10
42506,2015/10/06 18:19:46
42509,2015/04/24 17:24:04
42511,2015/07/02 08:25:03
42517,2015/04/28 08:51:55
42522,2015/04/29 18:46:37
42523,2015/06/25 16:52:55
42525,2015/04/25 03:13:40
42526,2015/06/24 10:38:33
42527,2015/04/25 17:22:18
42529,2015/04/30 16:03:57
42530,2015/04/29 02:59:49
42532,2015/05/02 06:06:33
42533,2015/05/22 23:34:28
42534,2015/10/14 06:34:01
42535,2015/07/08 05:18:31
42537,2015/06/11 12:01:39
42538,2015/06/24 04:01:43
42539,2015/04/29 04:10:35
42540,2015/05/27 07:29:46
42541,2015/05/06 02:51:13
42542,2015/05/08 05:44:22
42544,2015/05/27 05:52:42
42545,2015/04/29 12:42:38
42547,2015/07/08 09:26:44
42548,2015/04/29 02:17:27
42549,2015/05/01 02:57:37
42550,2015/05/05 03:28:55
42551,2015/04/28 09:30:56
42552,2015/05/13 18:01:01
42553,2015/06/01 23:30:45
42554,2015/11/02 09:08:28
42555,2015/07/17 06:41:45
42556,2015/07/17 06:41:32
42557,2015/09/23 13:44:43
42560,2015/04/30 10:47:01
42566,2015/05/22 23:33:38
42569,2015/05/15 17:00:12
42570,2015/05/03 09:41:25
42607,2015/04/27 09:58:05
42611,2015/07/01 08:46:15
42612,2015/07/15 07:53:04
42613,2015/06/05 08:34:40
42615,2015/06/05 23:46:41
42616,2015/07/23 08:13:14
42618,2015/10/14 09:06:18
42619,2015/06/07 05:29:33
42621,2015/06/06 03:22:00
42623,2015/12/11 05:06:31
42624,2015/07/23 08:12:38
42627,2015/05/01 21:41:28
42632,2015/04/27 15:03:07
42635,2015/04/27 16:20:27
42640,2015/06/10 15:06:26
42641,2015/05/03 09:49:11
42642,2015/05/25 22:41:34
42645,2015/05/25 22:42:27
42646,2015/05/22 22:42:10
42647,2015/04/30 23:49:21
42648,2015/04/28 09:03:06
42652,2015/05/28 16:02:43
42657,2015/04/28 03:46:22
42660,2015/05/02 04:13:40
42664,2015/07/02 09:14:39
42666,2015/04/30 08:21:17
42667,2015/06/11 05:31:46
42668,2015/06/24 06:41:14
42669,2015/05/14 03:54:18
42671,2015/07/17 03:38:46
42674,2015/04/30 01:53:19
42675,2015/07/30 11:46:13
42678,2015/04/28 07:01:52
42679,2016/05/13 11:16:10
42680,2015/04/29 07:19:42
42681,2016/03/14 18:18:49
42682,2015/08/13 02:19:37
42684,2015/04/29 01:37:39
42685,2015/07/01 10:47:21
42686,2015/04/30 08:02:23
42687,2015/06/24 10:45:54
42690,2015/05/07 06:16:13
42691,2015/04/28 10:14:58
42695,2016/05/12 05:27:31
42727,2015/07/16 00:49:37
42733,2015/04/29 10:09:27
42736,2015/04/29 14:32:58
42737,2015/05/14 12:10:14
42740,2015/04/30 11:16:34
42742,2015/05/28 09:39:17
42743,2015/06/08 21:38:00
42745,2015/06/17 21:36:07
42746,2015/05/25 21:17:22
42747,2015/05/22 21:14:57
42750,2015/05/22 22:10:56
42751,2015/05/26 22:31:47
42753,2015/04/30 16:30:13
42754,2015/04/30 16:30:36
42755,2015/05/05 03:55:32
42756,2015/07/15 11:17:10
42757,2015/05/05 00:00:51
42758,2015/05/06 03:28:30
42759,2015/06/30 07:29:49
42760,2016/05/10 02:14:25
42761,2015/05/27 07:30:15
42762,2015/10/15 10:13:52
42763,2016/01/22 04:19:41
42767,2015/05/02 04:18:01
42777,2015/05/06 09:15:21
42778,2016/01/21 06:26:24
42779,2015/04/30 07:42:04
42781,2015/05/01 07:09:18
42783,2015/04/30 01:42:31
42784,2015/06/02 01:30:34
42785,2015/06/23 15:28:42
42786,2015/05/12 11:54:36
42788,2015/07/08 09:26:36
42789,2015/06/11 01:47:24
42790,2015/05/31 11:19:09
42791,2015/05/05 11:57:51
42792,2015/06/10 04:49:34
42793,2015/05/01 09:20:50
42794,2016/02/23 05:21:40
42795,2015/10/07 14:35:33
42796,2015/08/11 06:09:22
42797,2015/04/29 23:26:53
42798,2015/06/01 06:34:57
42799,2015/05/09 10:26:17
42800,2015/05/31 11:15:35
42801,2015/04/29 18:38:46
42802,2015/04/30 03:44:17
42804,2015/05/01 04:00:40
42805,2015/07/24 02:23:07
42806,2015/05/01 12:47:53
42808,2015/05/05 03:27:33
42809,2015/04/29 11:23:08
42810,2015/04/29 14:16:50
42811,2015/05/07 03:21:25
42812,2015/06/30 19:45:54
42813,2015/05/11 17:19:51
42814,2015/05/03 12:13:09
42816,2015/04/29 15:16:14
42827,2015/05/13 21:26:51
42828,2015/08/11 21:07:36
42829,2015/06/16 13:38:28
42831,2015/09/01 05:34:19
42840,2015/06/02 19:01:34
42842,2015/07/16 08:21:10
42843,2015/05/15 02:43:42
42847,2015/05/02 04:04:53
42848,2015/05/20 02:58:13
42849,2015/05/05 02:58:48
42850,2015/05/05 02:58:01
42851,2015/05/07 16:31:42
42852,2015/05/12 02:00:09
42854,2015/04/30 09:02:54
42855,2015/06/24 11:32:42
42857,2015/05/01 10:18:36
42860,2015/05/21 09:44:24
42861,2016/01/04 16:22:35
42863,2015/05/09 09:20:01
42864,2015/07/09 03:27:14
42866,2015/04/30 15:24:07
42867,2015/04/30 15:30:41
42869,2015/05/19 09:26:56
42870,2015/07/08 21:53:05
42873,2015/06/18 22:04:07
42874,2015/10/01 21:06:21
42877,2015/05/18 10:12:50
42880,2015/05/06 23:44:23
42881,2015/05/12 01:18:40
42882,2015/05/12 08:25:20
42883,2015/05/05 00:08:39
42885,2015/05/12 01:17:50
42886,2015/07/23 00:26:42
42887,2015/05/13 08:54:30
42888,2015/06/11 06:24:59
42889,2015/05/15 02:14:25
42890,2015/12/16 04:02:37
42891,2015/05/01 08:10:34
42894,2015/05/01 10:28:57
42895,2015/11/25 03:11:16
42896,2015/05/27 05:52:57
42897,2016/01/21 05:05:04
42900,2015/05/09 07:30:48
42901,2015/05/08 06:43:20
42903,2015/05/01 07:07:49
42904,2015/05/06 08:59:39
42905,2015/06/24 10:50:20
42906,2015/07/17 03:40:02
42907,2015/07/31 02:41:45
42908,2016/02/26 04:15:58
42909,2015/05/09 07:26:13
42911,2015/11/25 03:11:00
42913,2015/05/06 05:00:16
42915,2015/10/20 07:43:04
42916,2015/05/05 03:03:25
42917,2015/05/04 22:36:55
42918,2015/05/14 21:55:34
42920,2015/05/15 16:15:21
42921,2015/05/22 15:07:06
42923,2015/05/01 10:45:40
42925,2015/05/02 12:15:21
42926,2015/05/07 03:33:47
42927,2015/05/13 16:10:45
42931,2015/06/02 21:20:29
42932,2015/05/06 07:30:41
42933,2015/05/06 05:47:57
42934,2015/10/28 00:22:16
42937,2015/06/12 03:35:42
42938,2015/10/28 00:20:14
42940,2015/07/22 03:34:18
42942,2015/07/30 01:51:57
42944,2015/08/21 00:59:24
42945,2015/07/30 01:48:40
42946,2015/07/10 06:03:13
42949,2015/08/15 10:58:14
42950,2015/08/15 10:58:03
42954,2015/05/08 01:41:23
42957,2015/06/05 11:10:32
42958,2015/05/02 03:16:07
42959,2015/07/17 03:56:51
42960,2015/05/02 04:43:44
42961,2015/07/17 03:41:59
42962,2015/05/08 02:45:59
42963,2015/05/05 08:07:23
42964,2015/05/02 08:47:45
42967,2015/06/04 07:55:14
42968,2015/07/08 01:01:47
42969,2015/06/24 10:53:18
42970,2015/05/15 02:02:23
42972,2015/05/13 11:07:33
42974,2015/05/06 08:44:59
42975,2015/05/12 10:05:19
42983,2015/06/01 17:35:24
42987,2015/05/08 14:30:04
42988,2015/05/23 06:11:58
42989,2015/05/07 06:51:02
42990,2015/05/07 06:50:38
42991,2015/05/07 06:50:09
42992,2015/07/09 03:55:17
42994,2015/05/13 15:53:06
42996,2015/05/28 16:03:07
43001,2015/06/22 16:01:26
43006,2015/09/18 18:09:25
43009,2015/05/11 00:04:35
43011,2015/05/06 08:13:16
43014,2015/05/05 11:55:06
43015,2015/05/15 01:53:29
43016,2015/05/15 02:05:41
43017,2015/06/03 05:50:50
43018,2015/05/05 03:21:26
43019,2015/06/02 07:10:06
43020,2015/12/05 01:01:22
43021,2015/05/15 08:47:03
43022,2015/05/06 01:43:16
43023,2015/12/02 03:54:26
43024,2015/05/05 14:49:55
43025,2015/05/09 05:16:48
43026,2015/05/07 02:52:06
43027,2015/05/05 07:55:19
43028,2015/05/06 03:29:19
43029,2015/05/15 00:20:23
43030,2015/05/23 03:25:31
43031,2015/07/09 08:13:49
43033,2015/05/06 09:16:54
43034,2015/06/16 03:08:02
43035,2015/09/10 10:02:55
43036,2015/05/15 07:07:06
43037,2015/05/22 15:01:48
43038,2015/05/06 02:15:42
43040,2015/05/27 05:54:03
43041,2015/05/15 01:47:23
43044,2015/05/14 08:10:31
43045,2015/06/24 08:05:18
43046,2015/06/03 01:22:27
43047,2015/05/14 05:33:28
43048,2015/06/05 08:36:16
43050,2015/05/20 06:14:22
43051,2015/05/23 03:25:09
43052,2015/05/06 03:17:49
43054,2015/05/22 15:11:12
43056,2015/05/07 07:46:09
43057,2015/05/19 21:49:30
43058,2015/05/07 06:29:21
43059,2015/05/09 08:31:31
43060,2015/05/21 10:30:35
43062,2015/05/08 06:09:48
43067,2015/05/07 20:42:26
43068,2015/05/22 23:31:10
43069,2015/06/02 00:57:48
43073,2016/05/11 01:58:34
43075,2015/05/08 03:43:28
43076,2015/05/15 22:21:02
43078,2015/05/09 09:50:40
43080,2015/05/09 08:25:04
43081,2015/05/09 08:29:16
43082,2015/05/09 09:43:35
43083,2015/05/09 08:27:00
43084,2015/05/09 09:34:10
43087,2015/06/24 16:40:56
43088,2015/07/19 08:33:05
43089,2015/05/15 01:49:22
43091,2015/05/22 22:41:07
43092,2015/05/09 01:36:42
43093,2015/05/29 10:06:23
43094,2015/05/12 03:23:40
43095,2015/05/09 09:47:24
43096,2015/05/12 06:35:06
43097,2016/05/12 05:55:49
43099,2015/05/21 08:07:12
43101,2015/05/09 01:37:04
43102,2015/05/16 04:58:43
43103,2015/05/09 09:41:22
43104,2015/06/03 08:47:54
43106,2015/05/07 03:07:54
43109,2015/05/22 11:19:41
43110,2015/05/06 11:13:10
43111,2015/05/21 10:16:00
43112,2015/06/01 11:42:43
43113,2015/07/07 09:45:46
43114,2015/05/12 03:09:28
43116,2015/05/18 09:59:13
43117,2015/07/01 15:57:53
43120,2015/05/07 03:09:13
43122,2015/09/09 05:31:31
43124,2015/05/06 14:39:15
43125,2015/05/07 10:24:42
43127,2016/03/14 12:17:51
43129,2015/06/29 15:42:41
43130,2015/06/18 17:58:10
43131,2015/06/02 10:42:13
43132,2015/06/29 18:20:31
43134,2015/05/07 10:22:17
43135,2015/05/28 01:48:27
43136,2015/06/17 23:20:27
43137,2015/06/10 14:43:41
43138,2015/10/22 01:15:24
43139,2015/05/08 17:11:18
43142,2015/05/19 10:56:55
43145,2015/05/13 03:44:04
43146,2015/06/04 13:58:20
43153,2015/10/23 05:49:05
43154,2016/03/03 10:52:12
43156,2015/05/09 10:56:39
43158,2015/05/27 00:54:32
43160,2015/05/12 07:10:17
43162,2015/05/14 07:14:28
43163,2015/05/14 12:04:59
43165,2015/06/05 23:44:26
43166,2015/05/12 08:25:09
43176,2015/05/22 06:41:42
43181,2015/11/03 02:26:50
43182,2015/05/11 23:53:32
43183,2015/05/19 02:41:33
43185,2016/03/31 06:46:03
43188,2015/05/22 06:42:17
43189,2016/03/14 16:54:07
43192,2015/07/18 08:42:40
43194,2015/09/17 02:40:30
43195,2015/05/09 09:26:39
43198,2015/05/07 11:16:38
43200,2015/06/13 02:35:36
43202,2015/06/11 15:47:51
43203,2015/06/11 15:47:35
43204,2015/05/07 14:55:27
43206,2015/05/07 15:37:34
43214,2015/08/28 02:22:18
43215,2015/08/07 15:47:40
43219,2015/11/23 10:42:19
43220,2015/05/31 10:35:35
43223,2015/05/14 08:48:39
43226,2015/05/12 20:18:22
43229,2015/07/31 00:29:27
43235,2015/05/31 10:36:18
43236,2015/05/29 02:55:51
43237,2015/08/11 05:25:25
43238,2015/05/09 06:01:37
43239,2015/05/08 05:27:54
43240,2015/05/08 14:37:55
43241,2016/04/02 06:30:59
43242,2015/05/13 07:37:30
43245,2015/05/09 09:48:55
43246,2015/05/12 11:04:19
43247,2015/05/09 09:59:51
43248,2015/05/13 09:42:25
43255,2016/03/14 16:52:46
43256,2015/05/08 10:40:56
43257,2015/07/09 03:44:03
43259,2015/05/08 22:35:10
43260,2015/06/17 09:39:37
43261,2015/05/12 05:37:51
43262,2015/05/12 14:21:22
43264,2015/05/29 04:20:12
43265,2015/09/20 13:08:37
43266,2015/06/19 13:35:01
43267,2015/05/11 10:46:23
43268,2015/05/09 03:51:58
43269,2015/09/20 13:19:05
43270,2015/06/27 02:28:57
43271,2015/05/13 08:05:38
43275,2015/08/04 09:52:23
43280,2015/05/26 21:01:51
43281,2015/05/26 22:30:22
43283,2015/05/21 17:36:58
43286,2015/08/27 21:40:26
43287,2015/05/12 20:18:45
43288,2015/05/11 23:36:33
43289,2015/06/16 18:09:53
43290,2015/06/18 21:54:03
43291,2015/06/13 00:02:24
43294,2016/01/06 07:49:58
43295,2015/06/03 08:48:37
43296,2015/11/24 03:27:38
43298,2015/05/17 17:25:17
43301,2015/05/12 10:46:48
43302,2015/05/12 09:04:05
43303,2015/05/09 07:23:37
43305,2015/06/11 07:47:38
43306,2015/06/02 06:13:06
43307,2015/05/09 07:23:59
43310,2015/05/09 04:22:50
43311,2015/09/01 04:14:50
43312,2015/09/01 04:15:07
43314,2015/05/13 06:35:12
43315,2015/06/23 06:14:26
43316,2015/06/02 07:44:04
43317,2015/09/09 06:05:28
43318,2015/06/02 07:56:51
43319,2015/06/02 07:59:10
43320,2015/12/05 08:50:04
43321,2015/05/13 07:27:22
43322,2015/06/11 15:47:08
43324,2016/04/19 14:24:03
43325,2015/10/10 08:53:44
43326,2015/05/17 04:31:32
43327,2016/02/26 04:09:06
43329,2015/05/09 10:30:14
43331,2015/06/02 06:31:25
43334,2015/05/12 07:47:37
43335,2015/05/13 12:42:26
43336,2015/05/16 07:23:17
43337,2015/05/13 10:58:37
43340,2015/05/11 10:01:35
43341,2015/05/11 11:52:16
43343,2015/10/28 09:24:49
43344,2015/05/11 13:59:08
43346,2015/05/14 08:20:43
43348,2015/06/18 21:53:44
43349,2015/06/16 18:34:09
43350,2015/05/19 09:34:24
43351,2015/05/19 09:45:27
43352,2015/06/25 00:09:21
43353,2015/05/22 00:14:41
43354,2015/06/24 23:16:55
43355,2015/05/26 21:00:59
43356,2015/05/22 11:45:27
43357,2015/05/26 21:00:42
43358,2015/06/10 17:23:24
43359,2015/05/26 21:04:21
43360,2015/05/20 09:38:46
43361,2015/05/22 00:14:31
43362,2015/05/22 00:14:05
43363,2015/06/24 23:11:37
43364,2015/06/10 17:23:15
43365,2015/05/26 22:25:40
43368,2015/05/19 16:13:52
43369,2015/05/25 21:42:36
43370,2015/06/02 15:28:36
43371,2015/05/14 23:38:00
43375,2015/07/02 07:15:47
43376,2015/06/24 10:51:30
43377,2015/09/16 05:31:14
43378,2015/05/22 11:44:43
43379,2015/09/16 05:29:08
43380,2015/07/02 06:38:39
43381,2015/05/22 11:43:34
43382,2015/06/16 09:13:22
43383,2015/05/12 06:01:59
43384,2015/05/12 07:19:20
43385,2015/10/20 07:43:26
43386,2016/02/26 04:07:47
43387,2016/02/26 04:07:33
43389,2015/06/17 03:04:04
43391,2015/05/16 05:29:33
43392,2015/06/09 05:29:10
43393,2015/05/22 03:28:51
43395,2015/05/15 06:23:23
43396,2015/05/15 15:27:48
43398,2015/05/14 03:10:37
43402,2015/05/14 16:16:09
43404,2015/06/24 06:31:46
43407,2015/06/11 06:33:41
43408,2015/06/11 11:45:35
43409,2015/05/12 11:52:09
43413,2015/05/14 11:43:16
43418,2015/05/14 05:47:29
43419,2015/05/13 08:32:15
43420,2015/06/23 23:38:34
43422,2015/06/19 13:33:01
43423,2015/08/05 21:41:59
43428,2015/05/13 12:20:33
43430,2015/05/13 08:09:39
43431,2015/06/04 07:53:52
43432,2015/05/13 01:24:05
43434,2016/02/26 04:08:27
43435,2015/06/13 01:45:22
43436,2015/05/13 08:23:04
43437,2015/05/14 09:19:29
43438,2015/06/05 04:11:44
43439,2015/11/07 02:12:26
43440,2015/06/11 03:05:33
43441,2015/06/04 11:42:19
43442,2015/06/05 03:21:36
43443,2015/08/04 07:34:56
43444,2016/02/23 04:50:21
43445,2015/05/13 04:33:53
43447,2016/05/05 09:50:10
43448,2015/05/15 06:59:38
43449,2015/05/27 02:41:31
43450,2015/05/23 02:50:02
43451,2015/05/19 09:48:03
43454,2015/08/18 06:37:32
43456,2015/05/28 07:27:52
43457,2015/05/13 07:20:28
43458,2015/05/23 05:18:41
43459,2015/05/16 11:43:42
43460,2015/05/16 11:43:55
43461,2015/05/13 11:24:28
43470,2015/06/26 10:02:01
43472,2016/03/29 01:57:38
43473,2015/07/08 09:26:18
43474,2015/07/08 09:25:52
43475,2015/07/08 09:26:11
43476,2016/02/26 04:08:02
43477,2016/01/05 05:59:46
43478,2015/09/02 23:00:35
43479,2015/05/14 05:47:29
43480,2015/07/01 14:56:03
43481,2015/06/05 03:22:45
43482,2016/02/26 04:17:17
43483,2016/02/26 04:17:05
43484,2016/02/26 04:16:55
43486,2015/05/22 06:42:47
43487,2015/05/15 07:03:38
43488,2015/05/13 10:55:22
43489,2015/06/24 03:59:33
43491,2015/06/11 15:46:49
43492,2015/06/11 15:46:27
43493,2015/06/06 03:08:22
43494,2016/03/14 12:17:16
43495,2015/05/17 10:10:34
43496,2015/05/16 06:59:08
43601,2015/06/11 15:49:16
43602,2015/06/25 07:55:31
43604,2015/06/11 15:46:06
43605,2015/06/11 15:48:48
43606,2015/06/24 21:38:38
43607,2015/05/14 16:17:57
43608,2015/06/11 15:55:07
43611,2015/05/14 10:40:28
43613,2015/06/16 10:26:11
43614,2015/05/18 22:49:33
43619,2015/07/30 19:55:43
43624,2015/05/26 19:43:55
43643,2015/07/03 06:30:50
43645,2015/06/11 09:10:50
43646,2015/05/19 01:33:22
43647,2016/02/10 23:07:25
43648,2015/05/19 04:13:46
43650,2015/12/11 04:53:19
43651,2015/06/11 02:33:26
43653,2015/05/27 03:12:13
43654,2015/05/15 04:06:00
43662,2015/05/22 05:54:30
43665,2016/02/26 04:16:42
43666,2015/05/28 07:15:19
43667,2015/06/11 09:12:11
43670,2015/05/14 07:48:26
43676,2015/06/03 05:51:08
43682,2015/05/22 15:15:53
43686,2015/05/28 09:13:33
43699,2015/11/20 10:27:41
43700,2015/05/29 05:49:17
43701,2015/06/11 15:45:34
43702,2015/06/11 15:45:19
43703,2015/06/11 15:45:04
43704,2015/05/15 02:44:05
43705,2015/05/14 10:04:08
43706,2015/05/21 10:29:01
43707,2015/05/14 09:09:30
43708,2015/06/11 15:44:41
43709,2015/06/11 15:44:18
43710,2015/06/11 15:56:03
43711,2015/06/11 15:54:43
43713,2015/06/11 09:14:12
43714,2015/05/15 03:35:21
43716,2015/05/15 08:06:51
43717,2015/05/16 03:57:28
43718,2015/06/29 11:06:37
43719,2015/06/02 21:31:06
43721,2015/06/11 09:13:08
43722,2015/07/11 09:14:23
43723,2015/07/09 01:09:56
43724,2015/09/23 13:48:03
43725,2015/05/14 13:51:32
43726,2015/07/02 09:27:28
